Application ID,No of times 90 DPD or worse in last 6 months,No of times 60 DPD or worse in last 6 months,No of times 30 DPD or worse in last 6 months,No of times 90 DPD or worse in last 12 months,No of times 60 DPD or worse in last 12 months,No of times 30 DPD or worse in last 12 months,Avgas CC Utilization in last 12 months,No of trades opened in last 6 months,No of trades opened in last 12 months,No of PL trades opened in last 6 months,No of PL trades opened in last 12 months,No of Inquiries in last 6 months (excluding home & auto loans),No of Inquiries in last 12 months (excluding home & auto loans),Presence of open home loan,Outstanding Balance,Total No of Trades,Presence of open auto loan,Performance Tag
935689739,0,0,0,0,0,0,7,1,2,0,0,0,0,0,1972,3,0,0
323553732,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2934400,2,0,0
62920640,0,0,0,0,0,0,9,1,2,0,0,0,0,0,325637,5,1,0
26962169,0,0,0,0,0,0,5,0,1,0,0,0,0,0,8852,4,0,0
768025564,0,0,0,0,0,0,14,1,1,0,0,0,0,0,4540,2,0,0
770894876,0,0,0,0,0,0,9,1,2,0,0,0,0,0,528,4,0,0
868873821,0,0,0,0,0,0,9,1,1,0,0,0,0,0,3849,3,0,0
391548494,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3792,2,0,0
888956926,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2931437,4,0,0
211902696,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2188,4,0,0
37678010,0,0,0,0,0,0,10,1,2,0,0,0,0,0,7391,3,0,0
386746123,0,0,0,0,0,0,9,1,1,0,0,0,0,0,11519,3,0,0
870310140,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7177,1,0,0
276974057,0,0,0,0,0,0,12,0,1,0,0,0,0,1,2933449,3,0,0
493924458,0,0,0,0,0,0,6,1,2,0,0,0,0,0,249,3,0,0
631942556,0,0,0,0,0,0,4,1,2,0,0,0,0,0,10633,3,0,0
724268213,0,0,0,0,0,0,3,1,2,0,0,0,0,1,2942601,3,0,0
683422367,0,0,0,0,0,0,8,1,1,0,0,0,0,0,1725,2,0,0
607572734,0,0,0,0,0,0,10,1,1,0,0,0,0,0,2328,2,0,0
823006886,0,0,0,0,0,0,5,1,2,0,0,0,0,0,21604,5,0,0
342545995,0,0,0,0,0,0,8,1,1,0,0,0,0,0,15551,2,0,0
68255775,0,0,0,0,0,0,7,1,1,0,0,0,0,0,15033,3,0,0
761424469,0,0,0,0,0,0,10,1,1,0,0,0,0,0,10421,1,0,0
939204180,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1641,2,0,0
481037819,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2944392,5,0,0
308419229,0,0,0,0,0,0,13,1,2,0,0,0,0,0,6057,4,0,0
34723561,0,0,0,0,0,0,4,1,2,0,0,0,0,0,6194,4,0,0
928709800,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2944335,4,0,0
485188564,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2952343,4,0,0
847464350,0,0,0,0,0,0,,0,0,0,0,0,1,,,0,0,0
70770812,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2937316,3,0,0
824762646,0,0,0,0,0,0,2,1,2,0,0,0,0,0,402202,4,1,0
339821600,0,0,0,0,0,0,11,1,1,0,0,0,0,0,8751,2,0,0
749722105,0,0,0,0,0,0,8,1,1,0,0,0,0,0,10702,2,0,0
96444896,0,0,0,0,0,0,12,1,3,0,0,0,0,1,2931777,4,0,0
829500409,0,0,0,0,0,0,6,0,1,0,0,0,0,0,14116,3,0,0
6266157,0,0,0,0,0,0,9,1,1,0,0,0,0,0,2184,2,0,0
436396577,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2931472,3,0,0
335113795,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2939298,3,0,0
791100031,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2951357,1,0,0
972646808,0,0,0,0,0,0,9,1,1,0,0,0,0,0,6688,2,0,0
581115746,0,0,0,0,0,0,8,1,2,0,0,0,0,0,14460,3,0,0
592594666,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4296,1,0,0
915666098,0,0,0,0,0,0,3,1,2,0,0,0,0,1,2933945,4,0,0
516697223,0,0,0,0,0,0,4,1,1,0,0,0,0,0,3463,1,0,0
69097146,0,0,0,0,0,0,8,0,1,0,0,0,0,0,22332,1,0,0
841836838,0,0,0,0,0,0,8,1,1,0,0,0,0,0,19445,4,0,0
635665559,0,0,0,0,0,0,12,1,2,0,0,0,0,0,13695,4,0,0
564458560,0,0,0,0,0,0,8,0,1,0,0,0,0,0,11850,3,0,0
977779884,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2941271,4,0,0
766858023,0,0,0,0,0,0,8,1,1,0,0,0,0,0,6330,2,0,0
77722034,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3007947,2,1,0
218467940,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2942860,3,0,0
259733227,0,0,0,0,0,0,8,1,2,0,0,0,0,0,3301,2,0,0
481976289,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2936993,3,0,0
491694149,0,0,0,0,0,0,12,1,2,0,0,0,0,0,7483,4,0,0
296068368,0,0,0,0,0,0,10,1,1,0,0,0,0,0,18070,3,0,0
589886629,0,0,0,0,0,0,12,0,1,0,0,0,0,1,2935180,2,0,0
733436052,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2934648,3,0,0
623984288,0,0,0,0,0,0,5,1,2,0,0,0,0,0,5627,5,0,0
179620960,0,0,0,0,0,0,11,1,2,0,0,0,0,0,7111,4,0,0
626859006,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2932391,1,0,0
417737849,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20284,2,0,0
919362840,0,0,0,0,0,0,8,0,1,0,0,0,0,0,8970,2,0,0
123312379,0,0,0,0,0,0,3,1,1,0,0,0,0,1,2931066,1,0,0
892540199,0,0,0,0,0,0,11,1,1,0,0,0,0,1,3165865,2,1,0
835598672,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2936994,3,0,0
947040614,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6987,1,0,0
651662090,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2938122,3,0,0
342304499,0,0,0,0,0,0,7,1,1,0,0,0,0,0,9730,2,0,0
452911371,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2936721,4,0,0
833827554,0,0,0,0,0,0,8,0,0,0,0,0,0,0,306,2,0,0
247366012,0,0,0,0,0,0,5,1,2,0,0,0,0,0,122239,5,1,0
715285928,0,0,0,0,0,0,1,1,2,0,0,0,0,0,8714,4,0,0
945644089,0,0,0,0,0,0,6,0,0,0,0,0,0,0,393875,1,1,0
294170301,0,0,0,0,0,0,3,1,2,0,0,0,0,0,17676,5,0,0
495827483,0,0,0,0,0,0,1,1,2,0,0,0,0,0,15645,2,0,0
543558656,0,0,0,0,0,0,7,0,0,0,0,0,0,0,239,3,0,0
779864719,0,0,0,0,0,0,13,1,2,0,0,0,0,1,2933525,2,0,0
182271463,0,0,0,0,0,0,6,0,1,0,0,0,0,1,3217936,2,1,0
715009071,0,0,0,0,0,0,7,0,1,0,0,0,0,0,6461,2,0,0
487374352,0,0,0,0,0,0,11,1,2,0,0,0,0,0,8017,3,0,0
419515054,0,0,0,0,0,0,3,1,1,0,0,0,0,0,15363,3,0,0
750787388,0,0,0,0,0,0,13,0,1,0,0,0,0,0,1463,2,0,0
935083372,0,0,0,0,0,0,10,1,1,0,0,0,0,0,6172,2,0,0
619864602,0,0,0,0,0,0,10,0,1,0,0,0,0,0,289471,2,1,0
515055655,0,0,0,0,0,0,6,1,2,0,0,0,0,0,13157,2,0,0
751584067,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20730,1,0,0
70787586,0,0,0,0,0,0,6,0,2,0,0,0,0,1,3176725,5,1,0
416110056,0,0,0,0,0,0,13,0,0,0,0,0,0,1,2934447,1,0,0
529386827,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3238,3,0,0
177873469,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2935295,3,0,0
638199839,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2953381,3,0,0
323834660,0,0,0,0,0,0,4,1,1,0,0,0,0,0,6361,3,0,0
222673324,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2943799,3,0,0
482501454,0,0,0,0,0,0,9,0,1,0,0,0,0,0,14221,3,0,0
184128677,0,0,0,0,0,0,6,0,0,0,0,0,0,0,910,1,0,0
418123064,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4027,3,0,0
511097644,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2943970,1,0,0
182329427,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2948243,2,0,0
722380443,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2947534,2,0,0
271387442,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2941475,5,0,0
597107462,0,0,0,0,0,0,4,1,2,0,0,0,0,0,317826,3,1,0
325841299,0,0,0,0,0,0,10,1,2,0,0,0,0,0,2925,2,0,0
215148711,0,0,0,0,0,0,13,1,2,0,0,0,0,0,6969,4,0,0
525706087,0,0,0,0,0,0,15,0,1,0,0,0,0,1,2955787,1,0,0
355071423,0,0,0,0,0,0,11,1,2,0,0,0,0,0,14949,4,0,0
41023033,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2939825,1,0,0
622685880,0,0,0,0,0,0,7,1,1,0,0,0,0,0,353,3,0,0
251804272,0,0,0,0,0,0,2,0,0,0,0,0,0,0,434,1,0,0
798960404,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2950047,4,0,0
928856417,0,0,0,0,0,0,14,0,1,0,0,0,0,0,7094,2,0,0
423759238,0,0,0,0,0,0,11,0,1,0,0,0,0,0,10051,2,0,0
592246023,0,0,0,0,0,0,15,1,2,0,0,0,0,0,89528,3,1,0
131794697,0,0,0,0,0,0,5,0,1,0,0,0,0,0,8453,3,0,1
776959987,0,0,0,0,0,0,6,1,2,0,0,0,0,0,1371,3,0,0
450968850,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2938562,1,0,0
808328507,0,0,0,0,0,0,,0,0,0,0,0,1,,,0,0,0
645853233,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1439,4,0,0
374757758,0,0,0,0,0,0,5,1,2,0,0,0,0,0,5363,3,0,0
203848805,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2937405,3,0,0
581001193,0,0,0,0,0,0,5,0,1,0,0,0,0,0,21930,2,0,0
394839610,0,0,0,0,0,0,9,0,0,0,0,0,0,1,3213390,1,1,0
838520630,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2932728,3,0,0
964144303,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2938465,2,0,0
18429701,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11669,1,0,0
355253056,0,0,0,0,0,0,9,1,1,0,0,0,0,0,8314,3,0,0
539722710,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2933195,3,0,0
474960494,0,0,0,0,0,0,8,0,0,0,0,0,0,0,40662,2,1,0
442466916,0,0,0,0,0,0,14,0,0,0,0,0,0,0,739,3,0,0
68390650,0,0,0,0,0,0,2,1,1,0,0,0,0,1,2940317,2,0,0
421805543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2719,3,0,0
629070494,0,0,0,0,0,0,8,1,1,0,0,0,0,0,18942,4,0,0
908475509,0,0,0,0,0,0,8,1,2,0,0,0,0,0,1383,5,0,0
559428391,0,0,0,0,0,0,11,1,1,0,0,0,0,0,9291,1,0,0
690877702,0,0,0,0,0,0,12,0,1,0,0,0,0,1,2941402,4,0,0
260440563,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2942172,3,0,0
410090829,0,0,0,0,0,0,10,1,2,0,0,0,0,0,14807,2,0,0
332818863,0,0,0,0,0,0,3,1,2,0,0,0,0,0,28015,4,0,0
853530093,0,0,0,0,0,0,10,0,0,0,0,0,0,1,2950206,2,0,0
923349732,0,0,0,0,0,0,4,1,2,0,0,0,0,1,3082753,4,1,0
747101773,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2948365,1,0,0
535660950,0,0,0,0,0,0,10,1,2,0,0,0,0,0,9665,2,0,0
691927615,0,0,0,0,0,0,5,0,1,0,0,0,0,0,10651,3,0,0
135832264,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5767,3,0,0
936981381,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2936946,3,0,0
789844222,0,0,0,0,0,0,8,1,1,0,0,0,0,0,4460,1,0,0
768665905,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2941828,3,0,0
62213733,0,0,0,0,0,0,9,1,2,0,0,0,0,0,715,2,0,0
96661416,0,0,0,0,0,0,8,0,1,0,0,0,0,0,13473,2,0,0
714144834,0,0,0,0,0,0,7,0,1,0,0,0,0,1,2936775,2,0,0
922125321,0,0,0,0,0,0,7,1,1,0,0,0,0,0,4947,3,0,0
419725570,0,0,0,0,0,0,13,1,2,0,0,0,0,0,365279,4,1,0
797345307,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2942016,1,0,0
421235984,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2935322,2,0,0
86690931,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2950124,4,0,0
662139355,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2937352,1,0,0
705329824,0,0,0,0,0,0,4,1,1,0,0,0,0,1,3230970,3,1,0
285990288,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2935413,2,0,0
1219213,0,0,0,0,0,0,9,0,1,0,0,0,0,0,8078,2,0,0
593487512,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2937161,4,0,0
408914919,0,0,0,0,0,0,3,2,2,0,0,0,0,1,2937333,3,0,0
746578375,0,0,0,0,0,0,12,1,1,0,0,0,0,0,6066,4,0,0
466358662,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1201,2,0,0
963240806,0,0,0,0,0,0,13,0,1,0,0,0,0,0,2354,2,0,0
245308912,0,0,0,0,0,0,9,1,2,0,0,0,0,0,1778,3,0,0
739251010,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2945392,2,0,0
361967076,0,0,0,0,0,0,6,1,1,0,0,0,0,0,4150,4,0,0
729723979,0,0,0,0,0,0,,0,0,0,0,0,1,,,0,0,0
869487537,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2957817,1,0,0
306055428,0,0,0,0,0,0,9,0,1,0,0,0,0,0,2339,3,0,0
176963980,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4104,3,0,0
836221754,0,0,0,0,0,0,8,1,1,0,0,0,0,0,32408,2,1,0
815730978,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2931208,2,0,0
884672841,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2935744,1,0,0
611620088,0,0,0,0,0,0,5,1,1,0,0,0,0,0,22832,3,0,0
840655880,0,0,0,0,0,0,9,1,1,0,0,0,0,0,12223,4,0,0
644190916,0,0,0,0,0,0,10,1,2,0,0,0,0,0,235,3,0,0
408363313,0,0,0,0,0,0,8,0,1,0,0,0,0,0,104022,3,1,0
303315592,0,0,0,0,0,0,12,1,1,0,0,0,0,0,4069,2,0,0
992668759,0,0,0,0,0,0,2,0,0,0,0,0,0,0,135728,2,1,0
646111497,0,0,0,0,0,0,10,1,1,0,0,0,0,0,11901,2,0,0
235822919,0,0,0,0,0,0,8,0,1,0,0,0,0,0,9715,4,0,0
454421003,0,0,0,0,0,0,5,1,1,0,0,0,0,0,5800,2,0,0
233866445,0,0,0,0,0,0,6,1,2,0,0,0,0,0,10130,2,0,0
272180035,0,0,0,0,0,0,7,0,0,0,0,0,0,0,17868,3,0,0
559845736,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5002,2,0,0
732917585,0,0,0,0,0,0,12,1,1,0,0,0,0,0,8518,3,0,0
759258104,0,0,0,0,0,0,11,1,1,0,0,0,0,1,2963506,2,0,0
163256252,0,0,0,0,0,0,4,1,2,0,0,0,0,0,19243,4,0,0
456892840,0,0,0,0,0,0,4,0,1,0,0,0,0,0,35613,2,1,0
674517599,0,0,0,0,0,0,2,1,1,0,0,0,0,0,8352,2,0,0
701289936,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2931060,3,0,0
176215216,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4218,2,0,0
286037747,0,0,0,0,0,0,8,1,1,0,0,0,0,0,15730,4,0,0
558251897,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2943616,3,0,0
200941842,0,0,0,0,0,0,7,0,1,0,0,0,0,0,3932,3,0,0
46253051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538,1,0,0
241996107,0,0,0,0,0,0,9,1,2,0,0,0,0,0,3931,4,0,0
359443331,0,0,0,0,0,0,10,1,2,0,0,0,0,0,593,5,0,0
980852821,0,0,0,0,0,0,1,1,1,0,0,0,0,0,106514,1,1,0
140972985,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2935372,3,0,0
324961917,0,0,0,0,0,0,9,0,1,0,0,0,0,0,20141,4,0,0
152600767,0,0,0,0,0,0,3,1,1,0,0,0,0,0,4295,1,0,0
382603466,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2939269,2,0,0
786154662,0,0,0,0,0,0,2,1,2,0,0,0,0,0,22322,4,0,0
632998406,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2931603,2,0,0
793549367,0,0,0,0,0,0,4,1,1,0,0,0,0,0,15115,3,0,0
357703789,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3720,2,0,0
608452630,0,0,0,0,0,0,8,1,2,0,0,0,0,0,4891,4,0,0
833861189,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2941296,2,0,0
700178736,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13791,2,0,0
696764729,0,0,0,0,0,0,12,1,2,0,0,0,0,0,700,2,0,0
368913760,0,0,0,0,0,0,6,1,1,0,0,0,0,1,3271039,3,1,0
944808840,0,0,0,0,0,0,8,1,1,0,0,0,0,0,14054,2,0,0
270377782,0,0,0,0,0,0,2,2,3,0,0,0,0,1,2952009,5,0,0
309219065,0,0,0,0,0,0,12,0,0,0,0,0,0,1,3114642,2,1,0
330148487,0,0,0,0,0,0,3,1,2,0,0,0,0,0,10386,4,0,0
338272348,0,0,0,0,0,0,7,1,2,0,0,0,0,0,4958,3,0,0
227029243,0,0,0,0,0,0,9,1,2,0,0,0,0,0,379456,4,1,0
395524112,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3331515,1,1,0
806915259,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2633,3,0,0
976904482,0,0,0,0,0,0,10,1,1,0,0,0,0,1,3306452,4,1,0
286639982,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2983075,4,1,0
485793728,0,0,0,0,0,0,6,1,2,0,0,0,0,0,2378,2,0,0
398148219,0,0,0,0,0,0,5,1,2,0,0,0,0,0,11298,2,0,0
879022222,0,0,0,0,0,0,8,0,0,0,0,0,0,0,895,2,0,0
817671151,0,0,0,0,0,0,8,1,1,0,0,0,0,0,214547,2,1,1
353678050,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2959478,1,0,0
182801699,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2930508,4,0,0
16834055,0,0,0,0,0,0,12,0,1,0,0,0,0,0,6551,2,0,0
824904118,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2933463,1,0,0
791726877,0,0,0,0,0,0,9,1,2,0,0,0,0,0,11531,3,0,0
912402426,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2940616,2,0,0
388127192,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2945146,4,0,0
490421147,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4902,1,0,0
469157873,0,0,0,0,0,0,8,0,1,0,0,0,0,0,3676,3,0,0
227415668,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2930234,4,0,0
276630564,0,0,0,0,0,0,11,1,1,0,0,0,0,0,4646,2,0,0
641964692,0,0,0,0,0,0,7,0,1,0,0,0,0,0,14504,2,0,0
18091829,0,0,0,0,0,0,13,0,1,0,0,0,0,0,11610,3,0,0
636859113,0,0,0,0,0,0,9,1,1,0,0,0,0,0,2013,2,0,0
996771026,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2931447,2,0,0
141905610,0,0,0,0,0,0,8,1,2,0,0,0,0,0,260670,2,1,0
615075756,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2931910,2,0,0
248966945,0,0,0,0,0,0,15,0,0,0,0,0,0,0,20336,1,0,0
703653978,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6640,1,0,0
747027733,0,0,0,0,0,0,6,1,2,0,0,0,0,0,21970,4,0,0
380438990,0,0,0,0,0,0,8,0,1,0,0,0,0,1,3036431,4,1,0
347791954,0,0,0,0,0,0,11,0,1,0,0,0,0,0,5544,3,0,0
806272,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1388,2,0,0
740142508,0,0,0,0,0,0,12,1,2,0,0,0,0,0,10786,3,0,0
41948701,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2939644,3,0,0
540896718,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2981803,4,1,0
215938543,0,0,0,0,0,0,12,1,2,0,0,0,0,0,5286,4,0,0
823750982,0,0,0,0,0,0,8,1,1,0,0,0,0,0,15354,2,0,0
396525222,0,0,0,0,0,0,11,1,1,0,0,0,0,0,3476,3,0,0
368375484,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2930194,4,0,0
578059975,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2934029,2,0,0
566223654,0,0,0,0,0,0,12,0,1,0,0,0,0,0,2578,4,0,0
145356691,0,0,0,0,0,0,4,0,1,0,0,0,0,1,3275639,3,1,0
394600159,0,0,0,0,0,0,13,1,1,0,0,0,0,0,97850,1,1,0
311460434,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2941553,3,0,0
130695168,0,0,0,0,0,0,3,1,2,0,0,0,0,0,7684,2,0,0
811477498,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2936308,3,0,0
555409352,0,0,0,0,0,0,6,1,1,0,0,0,0,0,8476,2,0,0
939058656,0,0,0,0,0,0,,0,0,0,0,0,1,,,0,0,0
602223140,0,0,0,0,0,0,13,1,1,0,0,0,0,1,2938949,3,0,0
155880047,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2935122,4,0,0
102771579,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2935547,2,0,0
831934844,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2936656,2,0,0
901683170,0,0,0,0,0,0,7,0,1,0,0,0,0,0,8080,3,0,0
896214676,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2941032,2,0,0
399301912,0,0,0,0,0,0,10,0,1,0,0,0,0,0,2571,3,0,0
517733913,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6763,3,0,0
826806169,0,0,0,0,0,0,10,1,2,0,0,0,0,0,14007,4,0,0
467066772,0,0,0,0,0,0,11,0,1,0,0,0,0,0,10138,2,0,0
705753942,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0
884367669,0,0,0,0,0,0,6,1,2,0,0,0,0,0,63804,4,1,0
234528944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23192,2,0,0
894539385,0,0,0,0,0,0,13,0,1,0,0,0,0,0,304708,3,1,0
282418588,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1961,2,0,0
367424898,0,0,0,0,0,0,5,1,2,0,0,0,0,0,1710,4,0,0
592220228,0,0,0,0,0,0,,0,0,0,0,0,1,,,0,0,0
42509945,0,0,0,0,0,0,7,0,1,0,0,0,0,0,339831,2,1,0
708630871,0,0,0,0,0,0,2,1,2,0,0,0,0,0,154637,4,1,0
858558651,0,0,0,0,0,0,4,1,1,0,0,0,0,0,20812,4,0,0
935842691,0,0,0,0,0,0,6,1,2,0,0,0,0,0,15428,3,0,0
16426924,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2935691,4,0,0
948873717,0,0,0,0,0,0,9,0,1,0,0,0,0,0,2916,3,0,0
17881073,0,0,0,0,0,0,5,1,2,0,0,0,0,0,15580,3,0,0
632760349,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7845,1,0,0
135851726,0,0,0,0,0,0,10,0,1,0,0,0,0,0,393,2,0,0
110981537,0,0,0,0,0,0,5,1,2,0,0,0,0,0,3254,3,0,0
191568342,0,0,0,0,0,0,,0,0,0,0,0,1,,,0,0,0
818357409,0,0,0,0,0,0,4,1,2,0,0,0,0,1,3116754,4,1,0
333645785,0,0,0,0,0,0,6,0,0,0,0,0,0,0,105,1,0,0
260054189,0,0,0,0,0,0,,0,0,0,0,0,1,,,0,0,1
235087386,0,0,0,0,0,0,,0,0,0,0,0,1,,,0,0,0
279930479,0,0,0,0,0,0,13,1,1,0,0,0,0,0,3994,4,0,0
452521579,0,0,0,0,0,0,7,0,1,0,0,0,0,0,3626,3,0,0
209212584,0,0,0,0,0,0,8,1,2,0,0,0,0,0,7853,5,0,0
897423131,0,0,0,0,0,0,10,1,2,0,0,0,0,0,181520,5,1,0
401554079,0,0,0,0,0,0,8,1,1,0,0,0,0,0,10825,3,0,0
607319010,0,0,0,0,0,0,4,1,1,0,0,0,0,0,10299,2,0,0
573087162,0,0,0,0,0,0,5,1,2,0,0,0,0,0,1293,3,0,0
190550905,0,0,0,0,0,0,8,1,3,0,0,1,3,0,137078,5,1,1
176291461,0,0,0,0,0,0,5,1,3,1,1,1,2,0,200593,6,0,0
304972669,0,0,0,0,0,0,6,1,2,0,0,0,2,1,2933051,4,0,0
407122512,0,0,0,0,0,0,10,2,3,0,0,1,2,0,17102,8,1,0
159970051,0,0,0,0,0,0,16,1,3,0,1,2,4,1,3132187,5,0,0
363546700,0,0,0,0,0,0,10,1,4,1,2,2,2,0,391846,5,0,0
432203456,0,0,0,0,0,0,10,3,4,1,1,0,1,1,3132372,4,0,0
651743241,0,0,0,0,0,0,10,3,5,1,1,2,3,0,199022,7,0,0
824396422,0,0,0,0,0,0,7,2,4,1,1,1,1,0,219419,7,0,0
416693072,0,0,0,0,0,0,6,0,1,0,0,1,2,0,0,4,0,0
658842215,0,0,0,0,0,0,19,0,1,0,0,2,4,1,2937741,3,0,0
825412044,0,0,0,0,0,0,8,2,6,1,2,2,3,1,3325306,8,0,0
737568529,0,0,0,0,0,0,7,2,5,0,1,3,3,1,3134800,7,0,0
954580116,0,0,0,0,0,0,18,0,0,0,0,1,2,1,2932363,2,0,0
863915790,0,0,0,0,0,0,5,1,2,1,1,1,3,1,3144647,4,0,0
340538907,0,0,0,0,0,0,7,1,3,0,0,2,4,1,2937054,3,0,0
247645268,0,0,0,0,0,0,15,1,4,0,1,1,1,1,3126582,6,0,0
479248455,0,0,0,0,0,0,5,2,4,0,1,2,3,0,206199,7,0,0
771215814,0,0,0,0,0,0,12,0,2,0,1,2,4,0,201220,4,0,0
778668268,0,0,0,0,0,0,4,2,4,0,1,2,2,0,209998,7,0,0
832569476,0,0,0,0,0,0,4,1,3,0,0,3,4,1,2934412,3,0,0
991689316,0,0,0,0,0,0,14,1,2,0,0,1,2,1,3012246,2,1,0
279977742,0,0,0,0,0,0,11,2,3,0,0,1,3,0,185,5,0,0
255535005,0,0,0,0,0,0,6,0,1,0,0,1,2,0,10859,1,0,0
951255283,0,0,0,0,0,0,11,0,2,0,0,2,2,1,2939095,4,0,0
732305007,0,0,0,0,0,0,14,1,3,1,1,2,4,0,195713,6,0,0
171770925,0,0,0,0,0,0,10,0,1,0,0,2,3,0,14255,4,0,0
